3.98038,3.33101,3.24466,3.55217,2.54564
4.19375,3.17286,3.14332,3.73099,2.59056
4.01388,3.38580,3.21119,3.49020,2.47090
4.14380,3.39426,3.40493,3.58172,2.45836
3.95509,3.33338,3.19780,3.48083,2.54399
4.01996,3.26637,3.17109,3.45724,2.49192
4.03728,3.33344,3.19973,3.44732,2.46984
4.06108,3.30287,3.16962,3.43364,2.52799
4.03683,3.34207,3.18997,3.46215,2.49436
4.05380,3.28005,3.17042,3.42435,2.44576
4.02868,3.30166,3.19707,3.43750,2.50843
4.02525,3.30042,3.30877,3.55676,2.48792
4.02546,3.30340,3.14547,3.41032,2.55970
4.07131,3.40079,3.27541,3.49574,2.46928
4.07442,3.40159,3.23535,3.52451,2.54698
4.08811,3.26417,3.19845,3.55453,2.52343
4.05321,3.34070,3.24043,3.49504,2.52478
4.08158,3.31115,3.20950,3.44189,2.50170
4.02829,3.31151,3.23851,3.45539,2.58147
4.02148,3.29527,3.20598,3.46650,2.62584
3.98883,3.35210,3.18541,3.44135,2.46484
3.87499,3.39097,3.00616,3.30130,2.47998
4.07425,3.49247,3.14559,3.74468,2.67888
4.06351,3.44825,3.21808,3.66578,2.62716
4.16386,3.40900,3.04857,3.71949,2.69080
4.06923,3.39109,3.07890,3.70354,2.70850
3.91810,3.24205,3.52634,3.54304,2.29150
3.98864,3.51480,3.45964,3.56251,2.70313
4.03034,3.54961,3.14168,3.49884,2.62392
4.11120,3.58840,3.66400,3.80798,2.88482
4.01527,3.53985,3.51892,3.66101,2.70672
4.10063,3.45361,3.48092,3.36707,2.59160
4.12595,3.51028,3.53628,3.66103,2.78608
4.07909,3.36286,3.45815,3.55953,2.69533
3.96192,3.37303,2.95735,3.35992,2.73612
3.85326,3.03917,2.95639,3.42929,2.62422
3.88780,3.21532,3.23505,3.47892,2.58307
3.94513,3.50045,3.45894,3.63593,2.74338
4.10225,3.40775,3.43689,3.54146,2.50579
4.04241,3.53571,3.46445,3.71154,2.64938
3.97258,3.49339,3.49080,3.59210,2.65552
3.98221,3.53873,3.48953,3.62133,2.74379
3.98589,3.25009,3.17865,3.31037,2.77875
4.05123,3.30354,3.22264,3.51984,2.71493
3.90516,3.49425,3.30182,3.46485,2.62754
3.96447,3.25507,3.38866,3.61208,2.73122
4.29544,3.11361,3.30695,3.74367,2.39579
3.99383,3.03980,3.34009,3.70646,2.36277
4.11143,3.51509,3.49059,3.59346,2.64304
3.94866,3.51959,3.45397,3.57473,2.69792
4.05976,3.54433,3.51004,3.61153,2.72286
3.94733,3.40892,3.13467,3.51224,2.59953
3.73454,3.13096,3.29590,3.38969,2.62708
4.03355,3.07065,3.12067,3.34045,2.66727
3.99768,3.59166,3.57850,3.66536,2.68653
3.91789,3.21968,3.17768,3.47676,2.83934
3.99934,3.31498,3.50495,3.61239,2.61548
4.05928,3.55268,3.51608,3.77502,2.74378
3.84219,3.05335,3.30096,3.45589,2.50853
3.96408,3.32950,3.27021,3.78532,2.79266
3.82278,3.39492,3.57456,3.39565,2.54424
3.94634,3.49168,3.43832,3.56685,2.65683
3.99997,3.51448,3.47577,3.64396,2.75626
4.18149,3.56384,3.19975,3.65432,2.82987
4.04725,3.54095,3.53838,3.67111,2.72189
3.80377,3.39149,3.02426,3.41146,2.37723
3.96820,3.53252,3.54500,3.65102,2.69147
4.04063,3.05808,3.23724,3.66962,2.71504
4.09302,3.46932,3.63136,3.67301,2.72548
4.18486,3.60437,3.36524,3.67387,2.76056
3.98673,3.55634,3.58611,3.83394,2.76351
3.91048,3.23784,3.43796,3.33726,2.29762
4.01872,3.44798,3.57930,3.67990,2.67225
3.97532,3.52021,3.51283,3.58754,2.76592
4.03073,3.53493,3.53979,3.60652,2.72285
3.98083,3.41374,3.30188,3.51686,2.52292
3.99625,3.51593,3.48091,3.63750,2.71292
4.06145,3.31081,3.27204,3.44445,2.29657
3.88809,3.14815,3.06488,3.35611,2.46369
3.98526,3.29853,3.25001,3.57183,2.81674
3.98460,3.22025,3.18606,3.44707,2.69487
3.91448,3.19246,3.08077,3.19273,2.60841
4.02891,3.54235,3.46745,3.66178,2.70157
3.97732,3.48289,3.48146,3.57899,2.69968
3.88837,3.44353,3.62205,3.52935,2.57606
4.04586,3.05754,3.24407,3.59294,2.82198
4.29010,3.44633,3.30425,3.76954,2.86694
4.26076,3.39186,3.24126,3.52890,2.87257
4.09705,3.47400,3.47109,3.48522,2.78454
3.82278,3.39492,3.57456,3.39565,2.54424
4.03529,3.54299,3.49037,3.61019,2.70417
4.08042,3.53351,3.50948,3.64075,2.70226
4.12943,3.39069,3.30892,3.61672,2.66181
4.00695,3.51538,3.48688,3.60478,2.70232
3.95964,3.53106,3.43862,3.60241,2.70258
3.91251,3.30397,3.32947,3.45258,2.58732
4.41131,3.41065,3.40025,3.87958,2.87155
3.91264,3.27836,3.42879,3.50435,2.66199
3.92430,3.29678,3.21322,3.48239,2.51272
4.02479,3.55562,3.44983,3.62286,2.71993
3.76454,3.17149,3.01451,3.35256,2.58372
4.06567,3.55113,3.49670,3.62390,2.69659
3.94954,3.52799,3.42850,3.58850,2.69994
3.96398,3.20090,3.07490,3.66064,2.78028
3.98941,3.51754,3.50616,3.62285,2.70388
3.96086,3.24751,3.24330,3.29736,2.66186
3.91539,3.26197,3.40089,3.49492,2.70214
4.18766,3.76153,3.46358,3.61513,2.58765
3.94408,3.20505,2.93072,3.43026,2.39476
4.07684,3.41543,3.34731,3.58871,2.58854
4.02928,3.40435,3.52914,3.69867,2.65929
3.96195,3.53114,3.45368,3.55181,2.69784
4.04926,3.37268,3.21736,3.53580,2.60976
4.07021,3.32366,3.14353,3.56471,2.62479
3.84932,3.27823,3.46559,3.48130,2.72718
3.55239,2.82385,2.75166,2.97876,2.50891
4.12200,3.35121,3.15319,3.58087,2.35250
4.02562,3.40401,3.46939,3.73102,2.66748
4.05312,3.50388,3.60279,3.64420,2.68563
4.08138,3.24791,3.17737,3.54435,2.61764
4.13622,3.48831,3.29556,3.47880,2.64985
4.10369,3.58857,3.62275,3.82871,2.70822
4.02703,3.59225,3.55338,3.77236,2.82443
3.89096,3.35929,3.41354,3.27991,2.68526
4.01315,3.49941,3.44153,3.61220,2.72714
3.99786,3.50592,3.49556,3.61449,2.72217
4.02068,3.56177,3.48818,3.64621,2.69041
3.77941,3.20529,3.02765,3.32796,2.77626
3.96597,3.50569,3.49362,3.57965,2.74080
3.85800,3.37278,3.52546,3.47370,2.59853
3.76885,3.33210,3.50371,3.40734,2.60067
4.14466,3.65402,3.82734,3.49167,2.63160
4.02916,3.53258,3.43408,3.69532,2.78253
4.28345,3.49696,3.35282,3.45335,2.64305
3.90276,3.43300,3.49695,3.56428,2.70100
4.19171,3.46595,3.12963,3.44626,2.55267
4.04295,3.53466,3.45408,3.62668,2.72514
4.06467,3.51490,3.46112,3.62252,2.75405
4.00810,3.51924,3.45428,3.64018,2.72989
3.98442,3.50714,3.45001,3.62312,2.70351
4.07551,3.56760,3.48704,3.65166,2.71716
3.96437,3.50641,3.45322,3.61826,2.71206
4.10106,3.34057,3.21576,3.31140,2.88998
3.96141,3.54493,3.44725,3.59754,2.69495
3.92656,3.35143,2.93643,3.44345,2.62682
4.15515,3.51686,3.57577,3.85192,2.67821
4.07284,3.53769,3.51345,3.63291,2.74817
4.05919,3.54526,3.46935,3.61710,2.71792
4.04568,3.54824,3.45639,3.65798,2.71552
3.99094,3.50895,3.44423,3.61298,2.75397
4.01102,3.56512,3.47510,3.63424,2.75971
3.93063,3.47820,3.43271,3.56247,2.68825
3.93747,3.45185,3.43914,3.54539,2.68618
3.87419,3.44091,3.62443,3.61334,2.74770
4.00107,3.56070,3.51827,3.63248,2.70219
4.03903,3.55056,3.50194,3.62462,2.73041
4.01610,3.57440,3.51721,3.65015,2.72001
4.26337,3.55195,3.33220,3.71761,2.81410
3.96214,3.50835,3.45351,3.61943,2.69356
4.04293,3.53790,3.52731,3.60417,2.71348
4.07398,3.50576,3.48804,3.72885,2.73918
3.94117,3.49695,3.44568,3.55441,2.74665
3.99270,3.57023,3.51689,3.64291,2.74664
3.91940,3.47002,3.44900,3.54369,2.67885
3.92304,3.53969,3.45112,3.59388,2.67551
4.00961,3.52180,3.46675,3.64081,2.70509
3.97621,3.51862,3.46587,3.59855,2.71823
4.05712,3.39929,3.50192,3.64287,2.74719
4.09237,3.54331,3.47884,3.67039,2.73147
3.97592,3.48626,3.48646,3.57344,2.66497
4.05253,3.53543,3.51209,3.66560,2.73643
4.03256,3.52498,3.48816,3.61251,2.72067
4.04408,3.56844,3.51642,3.63706,2.70152
3.98989,3.50557,3.48852,3.62472,2.72877
3.96886,3.48309,3.44176,3.58384,2.72701
4.01422,3.53343,3.49830,3.65271,2.75145
4.02433,3.51591,3.51283,3.62908,2.75764
4.00460,3.51443,3.43020,3.61063,2.71139
4.00660,3.52330,3.47607,3.66786,2.70898
3.98465,3.50503,3.47306,3.64753,2.71988
3.95526,3.34169,2.97566,3.36776,2.61753
4.10106,3.34057,3.21576,3.31140,2.88998
4.15801,3.23671,3.21810,3.63683,2.90809
3.98866,3.48178,3.42583,3.57401,2.68965
4.07524,3.57585,3.49409,3.65707,2.72717
3.83932,3.43349,3.20507,3.51663,2.56362
3.99081,3.53051,3.46493,3.62753,2.70799
4.37798,3.39685,3.47298,3.52148,2.63217
4.03947,3.52848,3.50360,3.64998,2.75941
3.92907,3.47567,3.43829,3.59046,2.68047
4.01440,3.43128,3.22629,3.40640,2.67003
3.91066,3.47202,3.41395,3.56385,2.72236
4.01324,3.56743,3.48174,3.63276,2.73480
4.04832,3.50766,3.42691,3.58831,2.77164
4.05807,3.56416,3.49891,3.60478,2.71544
4.05880,3.51052,3.60669,3.70032,2.76158
4.00015,3.55381,3.44272,3.61408,2.73794
4.02828,3.57795,3.49562,3.61834,2.71516
3.88157,3.37412,3.38113,3.51963,2.67529
3.96825,3.51916,3.47454,3.59824,2.70678
4.03700,3.51062,3.52653,3.65628,2.71135
4.01810,3.43405,3.26349,3.59847,2.61088
4.02763,3.54700,3.45222,3.57206,2.71567
4.03333,3.61215,3.56935,3.74084,2.72684
3.95720,3.52604,3.51093,3.61597,2.70588
3.97968,3.49873,3.48529,3.61687,2.75193
4.03371,3.51481,3.51803,3.64784,2.74024
3.97834,3.47820,3.60809,3.55084,2.58588
4.02382,3.45362,3.50291,3.59369,2.66176
4.01641,3.16012,3.13636,3.70484,2.49136
4.28627,3.64714,3.46346,3.71586,2.70075
4.01394,3.53005,3.49744,3.63788,2.70803
4.24493,3.72896,3.33046,3.57338,2.40973
4.01505,3.50945,3.43928,3.59257,2.72388
3.91919,3.49395,3.42539,3.55758,2.67648
3.98442,3.50714,3.45001,3.62312,2.70351
4.04646,3.37688,3.44056,3.39522,2.56666
3.93374,3.51717,3.48600,3.61483,2.68655
4.00649,3.57959,3.52582,3.72523,2.71591
4.05253,3.54660,3.48777,3.78766,2.81123
3.99285,3.58608,3.51094,3.65670,2.76454
4.04774,3.58447,3.50681,3.64033,2.69570
4.13356,3.53862,3.46051,3.74084,2.78495
3.90611,3.55862,3.54594,3.66923,2.65556
3.82244,3.29323,3.54373,3.50536,2.70202
4.03981,3.43141,3.48128,3.39785,2.52048
4.21476,3.36481,3.54370,3.67296,2.70546
4.05712,3.28098,3.17711,3.37798,2.53765
4.01424,3.51789,3.46036,3.61049,2.72512
4.05747,3.53986,3.50678,3.62526,2.73391
3.97146,3.51995,3.43767,3.60488,2.65595
4.03959,3.46864,3.47815,3.60066,2.65432
4.04071,3.20440,3.20445,3.44041,2.50580
3.97373,3.50783,3.50958,3.60870,2.71018
4.04933,3.44986,3.20039,3.55333,2.27778
3.89471,3.43127,3.46555,3.44130,2.38980
3.95088,3.25379,2.78137,3.37418,2.88573
3.81493,3.07119,2.97827,3.39532,2.87743
4.05784,3.56370,3.50262,3.65613,2.75045
4.10376,3.31715,3.14017,3.50147,2.55910
4.02576,3.55448,3.49110,3.71335,2.64378
4.01190,3.52240,3.49719,3.62074,2.72217
3.87554,3.10359,2.95710,3.34509,2.37466
3.83810,3.06813,3.25691,3.51585,2.65755
3.60511,3.17322,2.80661,3.16450,2.43795
4.05574,3.56642,3.45550,3.65122,2.70704
3.93193,3.35917,3.57006,3.50387,2.66458
3.81176,3.10072,3.31225,3.40461,2.62031
4.03527,3.52509,3.45528,3.59353,2.71119
3.91704,3.22126,3.46646,3.44334,2.67706
4.12448,3.52993,3.70064,3.81850,2.67031
4.07931,3.33280,3.06367,3.54613,2.53674
3.82599,3.37739,3.53701,3.44185,2.59069
4.11317,3.57110,3.47398,3.72343,2.70120
3.88465,3.03999,3.23704,3.49865,2.70264
4.04923,3.53453,3.47040,3.65143,2.75158
4.02901,3.52041,3.56099,3.60085,2.76975
4.01488,3.21972,3.08363,3.64622,2.60191
4.05275,3.39619,3.19956,3.53978,2.56074
4.04847,3.56755,3.43518,3.62622,2.74952
3.95045,3.50383,3.57166,3.61561,2.66905
4.11583,3.24426,3.40912,3.58024,2.69148
4.10024,3.21521,3.73373,3.55623,2.45032
4.11899,3.34227,3.60302,3.64822,2.53380
3.70051,2.86965,2.78778,3.08691,2.44157
3.91841,2.83081,2.97314,3.28473,2.30955
3.37795,2.69234,2.71854,3.13628,2.22534
3.92122,3.26517,3.43351,3.49282,2.66999
4.00203,3.51840,3.43196,3.59886,2.65644
3.92186,3.45809,3.54894,3.59708,2.67194
3.97866,3.50987,3.44225,3.54542,2.75047
3.88132,3.24295,3.37967,3.47217,2.61946
3.95763,3.28976,3.14071,3.52193,2.70526
3.99709,3.53738,3.49814,3.61934,2.76548
4.10349,3.22343,3.39447,3.60903,2.68184
3.93578,3.41044,3.14667,3.52340,2.26159
4.06602,3.60349,3.27494,3.40904,2.57291
4.03161,3.57503,3.48959,3.63758,2.77364
3.98175,3.55239,3.48745,3.65333,2.78100
4.16518,3.38535,3.50571,3.78093,2.40857
4.04126,3.57786,3.61254,3.71148,2.70372
3.94487,3.50921,3.45612,3.60632,2.73425
4.01707,3.53408,3.44066,3.62674,2.72023
3.98921,3.49671,3.50473,3.61249,2.68541
3.84146,3.27379,3.34422,3.43610,2.52451
4.03700,3.11149,3.03413,3.53694,2.42401
4.06271,3.18726,3.32800,3.68223,2.34405
4.08899,3.67484,3.37476,3.37636,2.49121
4.09903,3.31715,3.30537,3.55787,2.53930
4.09747,3.33434,3.23354,3.69394,2.50518
3.89867,3.27228,3.13137,3.66304,2.65191
4.03717,3.44815,3.16705,3.56033,2.52686
4.16259,3.17242,3.14974,3.42406,2.54790
3.99256,3.09881,3.33859,3.60647,2.60157
3.97681,3.17743,3.59465,3.53054,2.73464
3.87039,3.20020,3.17189,3.34715,2.00059
3.97523,3.38041,3.58601,3.43412,2.55123
3.74788,3.14093,3.21009,3.40840,2.00799
4.26542,3.28642,3.20632,3.64631,3.09890
4.07269,3.43537,3.24462,3.45477,2.33652
3.92970,3.08991,3.13114,3.82697,2.88195
3.95097,3.20976,3.38117,3.58941,2.46053
4.10806,3.44225,3.15616,3.60925,2.69637
4.11117,3.34110,3.33569,3.66330,2.71556
3.98546,3.35672,3.32335,3.63003,2.54641
4.20501,3.19296,3.21855,3.42655,2.30741
4.11416,3.27165,3.40979,3.75213,2.59628
3.88225,3.40789,3.37900,3.74615,2.73377
4.27125,3.32974,3.30055,3.69800,2.53274
4.03853,3.25249,3.23670,3.72146,2.78562
4.12560,3.43295,2.99128,3.79331,2.81231
4.06256,3.26311,3.30000,3.55561,2.41967
3.96549,3.33061,3.40379,3.65390,2.66265
3.91262,2.91589,2.83715,3.17275,2.36295
4.11964,3.17449,3.21796,3.57531,3.07309
3.88575,3.19740,3.19170,3.51862,2.76602
4.25050,3.56412,3.42126,3.80030,2.57200
4.16872,3.40240,3.30146,3.54667,2.47280
4.09134,3.58804,3.38951,3.39483,2.77824
4.04080,3.35949,3.32827,3.29120,2.44942
3.97536,3.20286,3.38207,3.46902,2.53042
4.14726,3.50999,3.27316,3.27373,2.54334
4.16174,3.18687,3.00878,3.66999,3.10023
4.24616,3.64330,3.38564,3.60450,2.59935
4.14901,3.31502,3.34768,3.54487,2.46425
3.96601,3.32595,3.10678,3.48457,2.67012
4.21509,3.36544,3.39239,3.71964,2.61683
4.07889,3.23261,3.13130,3.49700,2.80882
4.18587,3.46211,3.61294,3.65868,2.40151
4.01985,3.19767,3.22950,3.39865,2.64302
4.00372,3.40981,3.33155,3.62290,2.81629
4.02245,3.05839,3.25070,3.45765,2.51615
4.10441,3.71190,3.33903,3.40933,2.47640
4.08524,3.18851,3.20009,3.67268,2.55816
3.99927,3.33249,3.53857,3.41746,2.51657
4.01998,3.43138,3.28444,3.60161,2.98190
4.08196,3.58085,3.57382,3.77970,2.63443
4.38117,3.57894,3.52958,3.89266,2.73642
4.25996,3.59608,3.69869,3.73755,2.55665
4.08284,3.51479,3.20063,3.88173,2.62819
4.16604,3.50966,3.64120,3.77559,2.59582
3.94016,3.06378,3.25967,3.69926,2.59420
3.96390,3.22853,3.13800,3.44134,2.49801
4.06398,3.24776,3.35347,3.62302,2.38532
3.96812,3.33701,3.49878,3.27485,2.43839
3.68082,3.08358,2.89021,3.31458,2.45275
4.13904,3.38510,3.34815,3.61525,2.64866
3.79987,3.27386,3.42826,3.44062,2.45724
3.96343,3.19248,3.44813,3.51395,2.63607
4.15240,3.36918,3.48085,3.67221,2.45953
4.20338,3.09754,3.13844,3.55843,2.95643
4.17241,3.46327,3.32203,3.64943,2.41201
4.17707,3.65226,3.46727,3.71479,2.60111
3.88900,3.16731,3.19374,3.35688,2.53665
4.04038,3.09410,3.26849,3.39371,2.62349
4.21754,3.36361,3.44506,3.72218,2.59926
3.83032,3.26492,3.34981,3.46168,2.42667
4.16717,3.37832,3.50688,3.82553,2.88251
4.02178,3.40971,3.43584,3.72149,2.81069
4.20953,3.34239,3.53518,3.82712,2.95457
4.15780,3.30913,3.45684,3.80726,2.83384
4.18842,3.27501,3.14996,3.63424,2.68131
3.80686,2.84707,2.81898,3.17088,2.58728
3.83033,3.35360,3.18336,3.34889,2.43577
4.01167,3.15931,3.62103,3.84695,2.76413
3.80124,2.98794,2.99672,3.33166,2.48829
4.09898,3.16500,3.23891,3.50898,2.65315
3.97540,3.16567,3.46820,3.78023,2.53796
4.13006,3.29612,2.93274,3.61058,3.05215
4.27853,3.48737,3.88656,3.61513,2.38453
3.91086,3.44429,3.23241,3.51946,2.33306
3.65528,2.97833,3.09051,3.26959,2.48671
4.10114,3.37565,3.13613,3.53132,2.85690
4.15084,3.18897,3.39013,3.65211,2.57862
3.89331,3.29222,3.55399,3.65613,2.63593
4.04563,3.35560,3.52574,3.52696,2.73437
4.07115,3.10114,3.13271,3.48923,2.62153
3.73470,3.18843,3.21334,3.47879,2.68565
4.00150,3.43542,3.35210,3.55135,2.45324
4.38576,3.37235,3.32507,3.57237,2.67531
4.23637,3.28522,3.42769,3.89749,3.04379
4.00332,3.41119,3.69096,3.68127,2.82423
4.12200,3.30590,3.30331,3.56219,2.83243
3.95282,3.26062,3.44071,3.60001,2.58815
3.85614,3.14384,3.02701,3.27131,2.37971
3.90980,3.22791,3.15306,3.55511,2.63490
4.03709,3.61371,3.62906,3.54027,2.38856
4.16522,3.42552,3.23519,3.40410,2.44268
4.10222,3.28481,3.36574,3.53015,2.68203
4.03671,3.42701,3.43294,3.46503,2.42660
4.08979,3.35246,3.54672,3.33715,2.60712
3.86291,3.34588,3.36632,3.26012,2.15465
4.37019,3.61880,3.54586,3.60349,2.89343
3.95462,3.48085,3.53386,3.61923,2.42992
3.89487,3.15118,3.19754,3.41864,2.55039
3.99078,3.28438,3.14978,3.50218,2.58768
4.45654,3.55504,3.49353,3.56856,2.53565
4.17339,3.02616,3.21751,3.72751,2.51203
3.93793,3.16376,3.24685,3.41622,2.36101
4.13331,3.06899,3.20006,3.56307,2.66999
3.87490,3.10568,3.39313,3.57360,2.39931
3.96920,3.10307,3.14623,3.42003,2.52993
3.85282,3.11186,2.91817,3.52021,2.56512
3.99492,3.31634,3.25750,3.59126,2.64922
4.09412,3.26891,3.54177,3.53996,2.54632
3.88831,3.43162,3.31447,3.47815,2.68176
3.99996,3.14688,3.18543,3.46901,2.51150
4.14270,3.30011,3.28945,3.76815,3.01002
3.89487,3.15118,3.19754,3.41864,2.55039
3.92580,2.70453,2.75895,3.42231,2.50126
3.80917,3.03399,3.09050,3.60220,2.21300
3.95278,3.25001,3.11320,3.51412,2.30084
3.70111,3.01230,2.99115,3.47854,2.50173
3.95088,3.29267,3.23081,3.48554,2.40280
3.81877,3.05814,3.23184,3.63894,2.48484
3.85752,3.16931,3.26149,3.34408,2.15565
3.78140,3.10194,3.23372,3.69474,2.62747
3.91487,3.26048,3.44696,3.45545,2.55953
4.39104,3.03056,3.33143,3.77557,2.82298
3.94793,3.03170,2.90650,3.32489,2.50394
4.09014,3.46411,3.42774,3.73711,2.66876
3.92959,3.01104,2.92779,3.35598,2.32223
3.65588,3.31340,2.97208,3.40433,2.78518
4.15097,3.25727,2.97743,3.65631,2.76081
3.58083,3.04385,3.09479,3.16637,2.27716
3.94553,3.23449,3.01878,3.25185,2.44891
4.22352,3.25134,3.11383,3.51559,2.68311
3.90935,2.97432,3.19542,3.46086,2.58780
4.00143,3.42306,3.54476,3.54193,2.55524
4.08072,3.40974,3.21884,3.58391,2.74049
3.92779,3.20061,3.22777,3.45127,2.61361
4.31332,3.38682,3.30172,3.48080,2.75485
4.26876,3.55212,3.49720,3.63827,2.37195
3.74036,3.07517,2.81610,3.40723,2.59560
3.86741,3.47631,3.19417,3.31575,2.23689
3.97171,3.01457,2.82635,3.39145,2.23927
3.87738,3.11345,3.07596,3.44031,2.55661
4.04659,3.24624,3.28562,3.56565,2.74867
4.20972,3.44625,3.55678,3.83994,2.40528
4.08001,3.31196,3.29148,3.65082,2.81530
3.95275,3.17800,3.00324,3.45570,2.54935
3.98070,3.20034,3.33451,3.48311,2.47466
3.98070,3.20034,3.33451,3.48311,2.47466
3.84430,3.11681,3.14165,3.40851,2.49617
3.86646,3.48946,3.25023,3.57423,2.52459
4.03769,3.42126,3.18250,3.52828,2.50162
3.73083,2.89696,2.88799,3.38241,2.44457
4.15894,3.38755,3.64227,3.66918,2.60793
3.91195,3.20454,3.19720,3.51606,2.54742
3.92688,3.13256,3.15873,3.43103,2.52974
3.95622,3.40654,3.18082,3.61479,2.48977
3.81377,3.09788,3.03529,3.38395,2.51915
4.01811,3.44426,3.52092,3.29448,2.42696
3.84128,3.10165,3.16278,3.42763,2.44865
3.92566,3.12554,3.16933,3.49143,2.54436
3.68092,3.10648,3.24844,3.36619,2.30197
3.88451,3.27786,3.36594,3.37348,2.37666
4.01604,3.42425,3.48000,3.30949,2.46974
4.05119,3.46183,3.42430,3.35286,2.49009
3.91220,3.13858,3.14803,3.47286,2.45763
3.77524,3.09196,3.30309,3.39072,2.45479
3.86446,3.12854,3.07849,3.50389,2.48023
3.93701,3.16236,3.16941,3.44653,2.55544
3.95807,3.26869,3.07533,3.40876,2.55347
3.89401,3.22085,3.11585,3.42477,2.52883
3.87478,3.14019,3.12737,3.42261,2.50348
4.05441,3.28625,3.19790,3.57525,2.71121
3.81715,3.18996,3.17161,3.35639,2.62654
3.94728,3.16648,3.16338,3.43815,2.55547
3.90383,3.17988,3.15295,3.46702,2.54948
3.96643,3.33926,3.20024,3.51468,2.65160
3.86978,3.11780,3.05949,3.35988,2.40288
4.07850,3.32629,3.13738,3.44024,2.45357
4.14267,3.60718,3.81031,3.60582,3.10725
3.55277,2.88684,2.80678,3.08420,2.34039
3.74958,3.10398,3.14761,3.33663,2.55203
4.16620,3.31318,3.49124,3.62049,2.39446
3.95116,3.17749,3.67662,3.76801,2.61852
4.10977,3.59033,3.11694,3.50809,2.64115
4.30826,3.46716,3.49724,3.70592,2.96338
4.04502,3.29754,3.26798,3.59495,2.42265
4.31098,3.31633,3.35324,3.56614,2.56709
